Sample_ID	Well	Plate_ID	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	auc_lin	auc_log	k_lin	k_log	death_lin	death_log	gr	dr	td	lagC	lagP	t_k	t_gr	t_dr	diauxie	MSE	K_Error > 20%
11	A12	plate_1	1	0	0	0.07	0.07	0.491	13.848916666666662		0.07	10.57061116899076	53.537073837279614	0.4199393705214774	1.9457786182485037	0.001463485327292735	0.0029915678995209305	0.3625460976907398	-0.02440920130266311	1.9118870261602314	15.890110390074824	0.4166666666666667	46.916666666666664	17.916666666666668	47.166666666666664	1.0	1.5702295219752327e-06	FALSE
12	B1	plate_1	1	0	0	0.07	0.07	0.499	13.96008333333333		0.07	10.667378777637852	53.94579871773433	0.427828881664578	1.9623708056049054	0.0005892177094166118	0.0011835535683673015	0.3510036110877307	-0.013429024833106137	1.9747579758850355	15.876325938246808	0.4166666666666667	47.0	18.083333333333332	47.166666666666664	1.0	1.510705695803808e-06	FALSE
13	B2	plate_1	1	0	0	0.069	0.069	0.494	13.995916666666668		0.069	10.741505019231157	54.7594887615108	0.4243411673564764	1.9680777119286788	0.00044924539985624623	0.0009101372229167737	0.34987883573638057	-0.010327448985472668	1.9811063424316508	15.604559801516364	0.4166666666666667	47.0	17.833333333333332	47.166666666666664	1.0	1.762186357054901e-06	FALSE
14	B3	plate_1	1	0	0	0.071	0.07	0.49700000000000005	13.982416666666667		0.071	10.65550566629877	53.495751929712135	0.4255820049000322	1.9451359360093488	0.00039483807822282557	0.0007953743458042339	0.34250194409780305	-0.010141164435917158	2.0237759011435386	15.743862897041362	0.4166666666666667	47.0	17.916666666666668	47.166666666666664	1.0	1.8750682936037449e-06	FALSE
15	B4	plate_1	1	0	0	0.07400000000000001	0.07400000000000001	0.501	13.491999999999997		0.07400000000000001	10.01636844233306	49.57464404919355	0.42653920685742347	1.9120392216564568	0.00154607725532524	0.0030923076966189456	0.3540448870137097	-0.03448493495886728	1.9577946356081808	19.019675690639602	0.4166666666666667	46.916666666666664	22.75	47.166666666666664	1.0	1.4471315239869033e-06	FALSE
16	B5	plate_1	1	0	0	0.071	0.071	0.506	13.384916666666667		0.071	10.05923590397614	50.41850211825324	0.4342315189222637	1.9623434252348133	0.0005423732890756927	0.0010740839741494312	0.3005121615079876	-0.008727509442493958	2.306552843258297	16.914606830637883	0.4166666666666667	46.916666666666664	19.083333333333332	47.166666666666664	1.0	4.023822803943722e-06	FALSE
17	B6	plate_1	1	0	0	0.07	0.07	0.494	13.282166666666669		0.07	9.977137484767132	50.815828626946995	0.4222276171834014	1.9515874510890807	0.0011738633693662015	0.0023849189547435756	0.3043675800637371	-0.011924027237614177	2.277335780685954	16.927525740103817	0.4166666666666667	46.666666666666664	19.083333333333332	47.166666666666664	1.0	4.316733859257445e-06	FALSE
18	B7	plate_1	1	0	0	0.071	0.071	0.515	13.459999999999999		0.071	10.134737634913611	50.6186842833662	0.44342013914958495	1.980360258640431	0.0013443101193206797	0.0026166742839279777	0.4310464665355712	-0.014865945052455766	1.6080567511223172	17.740195921133516	0.4166666666666667	46.833333333333336	19.583333333333332	47.166666666666664	1.0	1.1123922272058582e-06	FALSE
19	B8	plate_1	1	0	0	0.071	0.071	0.534	13.410916666666665		0.071	10.088746503473473	50.260676277150566	0.46289339759861287	2.017384497251939	0.0005444170320465513	0.0010203659336980309	0.28214938566037817	-0.00956656268416077	2.456667339316071	18.179282127168197	0.4166666666666667	46.916666666666664	23.083333333333332	47.166666666666664	1.0	3.0054334324121296e-06	FALSE
20	B9	plate_1	1	0	0	0.07400000000000001	0.07400000000000001	0.502	17.23408333333333		0.07400000000000001	13.766018203271202	65.78262909468745	0.42693022288580157	1.9125018107253005	0.0119150034848165	0.024070764643395304	0.25075847866108325	-0.013870662509603797	2.7642023681950145	8.184956082261449	0.4166666666666667	24.833333333333332	10.25	47.166666666666664	1.0	7.84265494091726e-07	FALSE
21	B10	plate_1	1	0	0	0.073	0.073	0.505	17.200916666666668		0.073	13.78714621228031	66.37415266985562	0.42997742660800115	1.9298690659723752	0.03206341344857916	0.06588453856416887	0.2633415401120777	-0.013843013737089889	2.6321224530886504	8.195110287672001	0.4166666666666667	27.25	10.25	47.166666666666664	1.0	6.683249377609951e-07	FALSE
22	B11	plate_1	1	0	0	0.078	0.077	0.512	17.66425		0.078	14.017609103209702	64.63216051334912	0.4323833209215038	1.8781854306763617	0.031022112106053545	0.0627249834470629	0.2452848089370696	-0.017181144915824082	2.8258871128777465	8.248184947035414	0.4166666666666667	24.666666666666668	10.333333333333334	47.166666666666664	1.0	6.121852954482556e-07	FALSE
23	B12	plate_1	1	0	0	0.071	0.071	0.51	17.57575		0.071	14.249367416570387	68.25361319685184	0.43703585894171093	1.967921679328744	0.028831718789205485	0.05842236757054753	0.26417219283163895	-0.014982205817998594	2.6238461101078068	8.068737980169896	0.4166666666666667	33.416666666666664	10.166666666666666	47.166666666666664	1.0	5.352760348135537e-07	FALSE
24	C1	plate_1	1	0	0	0.07	0.07	0.514	17.594		0.07	14.32722954847709	68.59791317413743	0.4426205371026507	1.9905571152586135	0.026660018274600294	0.053435027002154856	0.26465069021059723	-0.011922875761282908	2.619102107794881	8.315934423373083	0.4166666666666667	32.666666666666664	10.416666666666666	47.166666666666664	1.0	5.977105644063862e-07	FALSE
25	C2	plate_1	1	0	0	0.071	0.071	0.475	13.737666666666666		0.071	10.413043412663102	54.978947871246106	0.4029388091704982	1.8983717840663275	0.00031806510291099155	0.000671353191023627	0.13585430225094805	-0.006981289011809899	5.102136399622988	10.449155699594284	0.4166666666666667	46.916666666666664	14.416666666666666	47.166666666666664	1.0	5.019182642812563e-07	FALSE
26	C3	plate_1	1	0	0	0.073	0.073	0.46799999999999997	13.738333333333332		0.073	10.317898491144241	54.26542462585956	0.39404333588452944	1.8560342068510636	0.000383547483184532	0.0008215031590452782	0.14060934309902867	-0.009398614523801802	4.929595468430387	10.397964965905988	0.4166666666666667	47.0	14.25	47.166666666666664	1.0	3.772477048425004e-07	FALSE
27	C4	plate_1	1	0	0	0.07	0.07	0.46399999999999997	13.347749999999998		0.07	10.075642597726944	54.39055738509139	0.3936860269748045	1.8904232641894225	2.6345295944030234e-05	5.683514743282103e-05	0.13865315010196688	-0.0015258171562016031	4.999144844889554	10.986170173447334	0.4166666666666667	47.083333333333336	18.0	47.166666666666664	1.0	5.591713154824416e-07	FALSE
28	C5	plate_1	1	0	0	0.071	0.071	0.45799999999999996	13.352333333333332		0.071	10.028569740122398	54.07740469237393	0.3853277606262176	1.8604637977776761	2.4867811798667816e-05	5.450067695278449e-05	0.1344662519459936	-0.0014140214296382947	5.154804053275298	10.719966389739003	0.4166666666666667	47.083333333333336	17.583333333333332	47.166666666666664	1.0	5.192870084356803e-07	FALSE
29	C6	plate_1	1	0	0	0.071	0.071	0.46	13.08425		0.071	9.755074035778144	53.146052721025065	0.3870733136038936	1.8645331797489506	0.00021004263669632817	0.0004585558219405428	0.1287663518205657	-0.004455025827536044	5.382983759032307	10.94367945063573	0.4166666666666667	46.916666666666664	17.916666666666668	47.166666666666664	1.0	8.613464851495883e-07	FALSE
30	C7	plate_1	1	0	0	0.071	0.071	0.523	14.156166666666666		0.071	10.830841340349814	53.122986896516416	0.45135721138644747	1.9956745758550412	0.00018938411160829283	0.0003626214383487536	0.4488259184798636	-0.005387426222035122	1.5443564019376994	17.090089671967746	0.4166666666666667	47.0	18.916666666666668	47.166666666666664	1.0	9.390414254958745e-07	FALSE
31	C8	plate_1	1	0	0	0.07	0.07	0.498	14.251083333333332		0.07	10.977689578087736	54.705208208600304	0.4273589141950266	1.960601581350705	0.0026641014512007177	0.005372052834513141	0.5268839400588788	-0.01750695310172738	1.31555951483829	16.560826744040035	0.4166666666666667	45.166666666666664	18.166666666666668	47.166666666666664	1.0	6.863135128521507e-07	FALSE
32	C9	plate_1	1	0	0	0.071	0.071	0.518	14.068833333333332		0.071	10.743796790604597	52.635633433228314	0.44656252722541256	1.98643966112229	0.0018178758549833862	0.0035186001712190773	0.3416149194685924	-0.01917384702584537	2.029030762585509	16.750510186014587	0.4166666666666667	46.666666666666664	19.083333333333332	47.166666666666664	1.0	1.3243666827944034e-06	FALSE
33	C10	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.523	14.13725		0.07200000000000001	10.769449749049278	52.269612257971545	0.4507467121534682	1.9822531574097333	0.0015736402538123473	0.003015407250348545	0.32249431762982006	-0.017257164030479544	2.1493314538198613	16.780556859145392	0.4166666666666667	46.666666666666664	19.166666666666668	47.166666666666664	1.0	1.4186978186770152e-06	FALSE
34	C11	plate_1	1	0	0	0.07	0.07	0.504	14.378999999999998		0.07	11.10065681962893	54.81968415814533	0.4329514949897507	1.9719926293052223	0.0034800257872782403	0.006943297122258052	0.3739454595921258	-0.025963639984642455	1.8536050185392892	15.876197272828598	0.4166666666666667	43.5	18.0	47.166666666666664	1.0	1.3439339947558749e-06	FALSE
35	C12	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.522	13.953833333333336		0.07200000000000001	10.581073977688739	51.213330395425146	0.44903441340563954	1.9791646411404922	0.0023508381498725806	0.004522010048159775	0.28504117268017204	-0.014076384707165225	2.431744067155116	16.79384489528193	0.4166666666666667	43.75	19.0	47.166666666666664	1.0	4.0783756215203215e-06	FALSE
36	D1	plate_1	1	0	0	0.07	0.07	0.532	13.676583333333337		0.07	10.401769751771566	50.7737635024047	0.46114282186271377	2.0263729199298517	0.001989963950199236	0.0037542185791323845	0.28956933809802277	-0.013817854406502796	2.3937174602557763	17.474438212207758	0.4166666666666667	46.5	19.583333333333332	47.166666666666664	1.0	5.347270186446951e-06	FALSE
37	D2	plate_1	1	0	0	0.071	0.071	0.517	13.906500000000003		0.071	10.580709664059558	51.80472921990021	0.44550844587823146	1.9844210826209236	0.0036344928613263328	0.0070614651621392355	0.2951037989052063	-0.014461599171505548	2.3488250003267463	16.590372873643503	0.4166666666666667	43.5	18.833333333333332	47.166666666666664	1.0	3.817399664291159e-06	FALSE
38	D3	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.5329999999999999	13.984916666666667		0.07200000000000001	10.611787731415115	51.16550052972362	0.46052655171877854	2.000995378455057	0.0026129618408357036	0.004918661728849472	0.2849780306010883	-0.013551564738820564	2.432282864394594	16.897634936829967	0.4166666666666667	43.833333333333336	19.083333333333332	47.166666666666664	1.0	3.8106419393603128e-06	FALSE
39	D4	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.5529999999999999	13.934916666666666		0.07200000000000001	10.562570211648518	50.893581715792735	0.48095617440304245	2.0386221992102946	0.0009267785915544335	0.0016774335461775536	0.37350593329644394	-0.01644530579021665	1.8557862640693548	17.786058461330843	0.4166666666666667	46.833333333333336	19.833333333333332	47.166666666666664	1.0	1.0431979759579892e-06	FALSE
40	D5	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.488	16.741666666666667		0.07200000000000001	13.369682461223306	65.89878312090573	0.414962908821937	1.9115190789103662	0.016683727679877025	0.03486153471725806	0.24289866965217205	-0.016239284139232493	2.8536474965158254	7.994804166066359	0.4166666666666667	24.333333333333332	10.25	47.166666666666664	1.0	6.586563577354073e-07	FALSE
41	D6	plate_1	1	0	0	0.071	0.071	0.513	17.17758333333333		0.071	13.832113968746796	67.26882999057577	0.441261901752509	1.9770006023910383	0.052003688516726654	0.10695298710367629	0.25922743928438796	-0.014114540945461837	2.6738958748866146	8.215374599444367	0.4166666666666667	24.916666666666668	10.333333333333334	47.166666666666664	1.0	5.305218552907747e-07	FALSE
42	D7	plate_1	1	0	0	0.071	0.071	0.527	17.481249999999996		0.071	14.159960035128508	67.92853267800805	0.4554576052285921	2.003332413825346	0.06333893635635024	0.12820916245547487	0.25971124726528	-0.013843090610628921	2.668914757672915	8.117073915473695	0.4166666666666667	25.25	10.166666666666666	47.166666666666664	1.0	4.527404865037678e-07	FALSE
43	D8	plate_1	1	0	0	0.07200000000000001	0.071	0.525	17.402749999999997		0.07200000000000001	14.030711334198482	67.14715367252509	0.4524133560484226	1.9856144396002768	0.06345431675727203	0.12897098707139132	0.2530435574338382	-0.012598556843316717	2.7392405781410907	8.155506291587924	0.4166666666666667	25.583333333333332	10.25	35.5	1.0	4.495914448401288e-07	FALSE
44	D9	plate_1	1	0	0	0.071	0.07	0.523	17.330166666666663		0.071	14.005428094578601	67.48379401496467	0.4515142396804143	1.9959534761792135	0.06019204022429453	0.12239264554157003	0.2551189281874083	-0.013514367201908304	2.7169570893256694	8.172028295346646	0.4166666666666667	25.583333333333332	10.25	35.833333333333336	1.0	5.27961804589316e-07	FALSE
45	D10	plate_1	1	0	0	0.086	0.085	0.465	14.01875		0.086	9.990327142622641	48.90883781752365	0.37787521198005525	1.6853015988938864	3.2312343543616784e-05	6.965751023813027e-05	0.12519941123964395	-0.0021959916156145736	5.536345368535269	11.06379180336636	0.4166666666666667	47.083333333333336	17.083333333333332	47.166666666666664	1.0	3.595992143698044e-07	FALSE
46	D11	plate_1	1	0	0	0.071	0.071	0.449	13.238999999999999		0.071	9.91465633638523	53.761735886842814	0.3770452921237825	1.8421729218014775	0.0	0.0	0.13733503812378017	-0.00021529090398937566	5.0471255553532615	10.923394439066207	0.4166666666666667	47.166666666666664	17.75	47.166666666666664	1.0	4.912288146626475e-07	FALSE
47	D12	plate_1	1	0	0	0.07	0.07	0.444	13.136583333333332		0.07	9.860182671205003	53.99989686519739	0.37314461926794235	1.8453059779854755	3.48860944424656e-05	7.873452383933e-05	0.14063279387261296	-0.002069095384337355	4.9287734494403	10.998255394786856	0.4166666666666667	47.083333333333336	17.833333333333332	47.166666666666664	1.0	4.3670863169549527e-07	FALSE
48	E1	plate_1	1	0	0	0.073	0.073	0.456	13.397999999999998		0.073	9.98044426498624	53.02849355582435	0.3816881226413586	1.8290903181529927	9.418124609950063e-05	0.0002071680247297536	0.13572578494830245	-0.0030026359760477583	5.106967558330666	11.325090947430073	0.4166666666666667	47.0	18.0	47.166666666666664	1.0	4.557939661698862e-07	FALSE
49	E2	plate_1	1	0	0	0.073	0.073	0.467	13.364249999999998		0.073	9.945666415391555	52.56275533427275	0.3929936476983108	1.8536991706342394	0.0	0.0	0.13153615784975442	0.002466193074012527	5.269632258467548	11.463995116030212	0.4166666666666667	47.166666666666664	18.083333333333332	47.166666666666664	1.0	4.965112685812082e-07	FALSE
50	E3	plate_1	1	0	0	0.071	0.071	0.512	13.366583333333333		0.071	10.045210885737813	50.37344292276302	0.44074474715858153	1.974983131918755	0.0011663640105710193	0.002282164562124933	0.3653938062309179	-0.017359397657386887	1.896986672297059	17.88799053503269	0.4166666666666667	46.833333333333336	20.25	47.166666666666664	1.0	9.758399237361393e-07	FALSE
51	E4	plate_1	1	0	0	0.07	0.07	0.495	13.810583333333334		0.07	10.532298192119445	52.952918006768094	0.42448605612867146	1.9550175449446527	0.002411811832560118	0.004889374817352632	0.3321162122792518	-0.021473438436440537	2.0870621635812507	16.363211671018973	0.4166666666666667	45.25	18.833333333333332	47.166666666666664	1.0	9.711122970310835e-07	FALSE
52	E5	plate_1	1	0	0	0.071	0.071	0.495	13.68125		0.071	10.349965196999129	52.07950386936941	0.4234823761098646	1.9410918342346406	0.0017595467158434408	0.003563777776776078	0.3395704828784948	-0.014211418090513196	2.0412468559817887	16.684997603521687	0.4166666666666667	44.333333333333336	19.083333333333332	47.166666666666664	1.0	8.861850086677505e-07	FALSE
53	E6	plate_1	1	0	0	0.071	0.071	0.494	13.5885		0.071	10.263451287370982	51.585257660449464	0.42268521394402847	1.9392103134837804	0.0016038081207694344	0.003253959308889165	0.3137342007853354	-0.016619371845116894	2.2093452955554995	16.69308086198888	0.4166666666666667	44.583333333333336	19.25	47.166666666666664	1.0	7.256546336198681e-07	FALSE
54	E7	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.495	13.607083333333335		0.07200000000000001	10.234953381749863	51.16257469629198	0.42292699561685965	1.9277471700210214	0.001514048322280248	0.0030638140988514806	0.29131787872269255	-0.017502632566573452	2.3793499513284484	16.601694997369286	0.4166666666666667	46.666666666666664	19.416666666666668	47.166666666666664	1.0	7.130111963075732e-07	FALSE
55	E8	plate_1	1	0	0	0.073	0.07200000000000001	0.491	13.466083333333328		0.073	10.047648618582542	49.64443338177815	0.4170366464322499	1.903998838638429	0.004506737138929462	0.009239489229812659	0.3577559342728757	-0.02139175375716826	1.9374861858510846	17.48177923382381	0.4166666666666667	41.833333333333336	19.5	47.166666666666664	1.0	1.138247402306885e-06	FALSE
56	E9	plate_1	1	0	0	0.07	0.07	0.494	13.284583333333334		0.07	10.006316689848632	50.26214374084671	0.4233791399361749	1.9527643853133538	0.0020953316824106616	0.0042560213537727876	0.26944898773085163	-0.011488487222511107	2.5724616239876883	17.138581436818484	0.4166666666666667	43.583333333333336	19.5	47.166666666666664	1.0	3.5204212511141317e-06	FALSE
57	E10	plate_1	1	0	0	0.073	0.073	0.502	13.589999999999996		0.073	10.170760095802427	50.02446752203165	0.4282103220326261	1.9265653558217641	0.0029293644928518048	0.005861733741091335	0.2779977543413488	-0.013779806592368446	2.4933553229672545	18.11264468700611	0.4166666666666667	43.666666666666664	23.333333333333332	47.166666666666664	1.0	4.313949754275326e-06	FALSE
58	E11	plate_1	1	0	0	0.073	0.073	0.514	13.624166666666664		0.073	10.180647495015725	49.968822964093846	0.439795838060965	1.9504361357577085	0.002303861208792335	0.004498277291627328	0.28102100420214826	-0.01966529840191944	2.466531576626707	17.11561375720018	0.4166666666666667	44.75	19.5	47.166666666666664	1.0	2.2827389049507782e-06	FALSE
59	E12	plate_1	1	0	0	0.078	0.078	0.546	13.947666666666668		0.078	10.29148340433629	48.56824760767273	0.4679001643551848	1.9458478955512604	0.0010242012615001572	0.0018777050519247496	0.3574504441819704	-0.023000868573436098	1.9391420316911925	19.23630396649136	0.4166666666666667	47.0	22.75	47.166666666666664	1.0	7.294564694646446e-07	FALSE
60	F1	plate_1	1	0	0	0.07400000000000001	0.07400000000000001	0.5	16.837166666666665		0.07400000000000001	13.38370147237856	64.82887977206032	0.4238844706674699	1.9057759954475102	0.024352583721028664	0.05017591859913462	0.23358218228388863	-0.013437860034807788	2.9674659847021867	8.17685696707338	0.4166666666666667	24.166666666666668	10.583333333333334	25.75	1.0	1.3570772164771475e-06	FALSE
61	F2	plate_1	1	0	0	0.073	0.07200000000000001	0.518	16.952250000000003		0.073	13.534207390500521	65.52423334410467	0.4434178146235275	1.956422130987625	0.06622270188523588	0.13724017076746176	0.24644918162119697	-0.018207362522489206	2.8125359394592855	8.251090198530243	0.4166666666666667	24.666666666666668	10.333333333333334	25.916666666666668	1.0	6.778951663397487e-07	FALSE
62	F3	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.527	17.26891666666667		0.07200000000000001	13.898524369418956	66.7804780902582	0.4543040917615013	1.9891464099411296	0.06796618060053639	0.1382823395506152	0.2519714194483362	-0.014703239666498552	2.7508960424063775	8.222203831703112	0.4166666666666667	25.0	10.333333333333334	35.166666666666664	1.0	5.419541650596336e-07	FALSE
63	F4	plate_1	1	0	0	0.073	0.07200000000000001	0.52	17.037999999999997		0.073	13.623395922363777	65.4844663119461	0.44688306348683127	1.9629695730998904	0.06550617361553634	0.13470211731365822	0.24808010543467393	-0.015362440526128118	2.794045815747484	8.469336224303289	0.4166666666666667	25.25	10.5	47.166666666666664	1.0	3.853769714032622e-07	FALSE
64	F5	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.52	17.13183333333333		0.07200000000000001	13.751531363582675	66.59774083567282	0.4475219567893608	1.976582632506407	0.0674355883690787	0.138985174653371	0.24933512576984052	-0.01724689463026157	2.7799820760103593	8.113880738250487	0.4166666666666667	25.0	10.166666666666666	27.75	1.0	4.652968312245894e-07	FALSE
65	F6	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.445	12.992083333333333		0.07200000000000001	9.594298012998841	52.25372862153752	0.3710624613490907	1.8182841285690472	0.0	0.0	0.132884466961682	0.0003838977477481599	5.216164058962725	11.379589048688153	0.4166666666666667	47.166666666666664	18.0	47.166666666666664	1.0	5.347687505907226e-07	FALSE
66	F7	plate_1	1	0	0	0.071	0.071	0.442	12.990166666666665		0.071	9.665883381741772	52.93106236229596	0.36972083361492186	1.825686554257743	0.0	0.0	0.139417011420359	0.00358130583346005	4.971754691183441	11.339595964858365	0.4166666666666667	47.166666666666664	17.833333333333332	47.166666666666664	1.0	5.078558013796911e-07	FALSE
67	F8	plate_1	1	0	0	0.071	0.071	0.444	13.021166666666668		0.071	9.696194314034296	52.832753900489905	0.3723687946813347	1.8317106197379331	0.0	0.0	0.13981600452689014	0.000462708615853075	4.957566788619221	11.513497743093819	0.4166666666666667	47.166666666666664	17.916666666666668	47.166666666666664	1.0	4.5965091647574474e-07	FALSE
68	F9	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.44299999999999995	13.052583333333333		0.07200000000000001	9.680425000973045	52.37952021964011	0.37031490749305185	1.815361426811478	0.0	0.0	0.13702850151010212	0.002309955715266086	5.058416117239993	11.550380922026811	0.4166666666666667	47.166666666666664	18.0	47.166666666666664	1.0	4.863255318233744e-07	FALSE
69	F10	plate_1	1	0	0	0.07400000000000001	0.07400000000000001	0.44299999999999995	13.0845		0.07400000000000001	9.629949875894946	51.76379993563237	0.3679295298638198	1.7865451537180093	0.0	0.0	0.13176800670454508	-0.00029088839528699557	5.2603602186541725	11.929780048375013	0.4166666666666667	47.166666666666664	23.333333333333332	47.166666666666664	1.0	6.600785086012465e-07	FALSE
70	F11	plate_1	1	0	0	0.073	0.07200000000000001	0.494	13.156916666666667		0.073	9.753382069733858	49.18866157609031	0.42097136502450067	1.9113513656857393	0.0012452798702892731	0.0025258241827614825	0.3598903431286775	-0.01881889332853064	1.9259954977789249	17.63148744111261	0.4166666666666667	46.833333333333336	20.0	47.166666666666664	1.0	9.176008247671829e-07	FALSE
71	F12	plate_1	1	0	0	0.071	0.071	0.494	12.661416666666666		0.071	9.333694018551325	48.18075156911518	0.42272792155652744	1.939410613018893	0.0009003535633208548	0.001825053738471638	0.3596327920661551	-0.016110113484917515	1.9273747996607595	18.641962475299408	0.4166666666666667	46.916666666666664	21.083333333333332	47.166666666666664	1.0	8.832653605281655e-07	FALSE
72	G1	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.489	12.913583333333333		0.07200000000000001	9.541783624881742	48.66970631254618	0.4166152361617188	1.9148923038922199	0.0015155372129005418	0.0031065715164153573	0.2849866592742642	-0.014870753357556814	2.4322092210389306	17.474118982270234	0.4166666666666667	46.666666666666664	20.25	47.166666666666664	1.0	1.9757389162711006e-06	FALSE
73	G2	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.485	12.960083333333333		0.07200000000000001	9.590158907068439	49.06608948871969	0.41253898434598346	1.906435989333243	0.0013971346816147312	0.002887872994261187	0.3481521591517203	-0.02169062680780841	1.9909317301056304	17.840631271013336	0.4166666666666667	46.833333333333336	20.333333333333332	47.166666666666664	1.0	7.688122566788506e-07	FALSE
74	G3	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.479	12.918999999999999		0.07200000000000001	9.54964872182129	48.89628285980893	0.406762581672322	1.8944164772657395	0.0016975139970267228	0.003552363528928737	0.36534884580529037	-0.021215191787453833	1.8972201185749806	17.937224339951243	0.4166666666666667	45.416666666666664	20.333333333333332	47.166666666666664	1.0	8.747727190500979e-07	FALSE
